Category,Guidelines,Priority,Count,Line,Description,Detail,Help,URL,Target URL,Reference
"Usability","Usability.gov 11:8 ","3","4",="23 24 26 27 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/static/modules.css?_cbt=0f6a563206","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","1",="20 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/toolbar/toolbar_button.css","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","2",="310 321 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","2",="310 321 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","5",="329 330 355 356 419 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/bootstrap/css/bootstrap.min.css","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","2",="5 21 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/jquery.tablesorter/css/theme.bootstrap.min.css","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","2",="12 65 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/toolbar/toolbar.css","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","5",="5 10 12 13 37 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/debugger/debugger.css","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","2",="310 321 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 11:8 ","3","2",="310 321 ","Use at least a 12-point font on all web pages.","","For users over age 65, it may be better to use at least fourteen-point fonts. Never use less than nine-point font on a Web site. The following are all smaller than 12 point: <p style=""font-size: 11pt;"" > <p style=""font-size: 15px;"" > <p style=""font-size: small;"" > <font size=""2"" > <font size=""-1"" >","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439383431303732","","https://guidelines.usability.gov/guidelines/113 "
"Usability","Usability.gov 12:7 ","4","1",="1161 ","When items are numbered, start the numbering sequence at one rather than zero. One or more ordered lists on this page do not start at one, or is not sequential.","","Do not start numbering from zero. When counting, people start with one, not zero.","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://guidelines.usability.gov/guidelines/123 "
"Usability","Usability.gov 13:5 ","2","1",="4012 ","Use label elements for each data entry field to show what data is expected.","","Make sure each input field has an associated label describing the field.","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://guidelines.usability.gov/guidelines/130 "
"Usability","Usability.gov 14:3 W3C  ","2","3",="1428 1923 591 ","Omitting img width or height attributes makes the page layout jump about as images load.","","This makes the page very hard to read or click while it's loading. Fix by adding width and height attributes to the img tag matching the image dimensions. In responsive layouts, specifying width and height prevents layout jumping because the browser can pre-calculate the final image size when CSS like this is used: img { max-width: 100%; height: auto }","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://guidelines.usability.gov/guidelines/152 https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
"Usability","Usability.gov 14:3 W3C  ","2","2",="508 811 ","Omitting img width or height attributes makes the page layout jump about as images load.","","This makes the page very hard to read or click while it's loading. Fix by adding width and height attributes to the img tag matching the image dimensions. In responsive layouts, specifying width and height prevents layout jumping because the browser can pre-calculate the final image size when CSS like this is used: img { max-width: 100%; height: auto }","https://intdimensions.nhlbi.nih.gov/modules/workflow","","https://guidelines.usability.gov/guidelines/152 https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
"Usability","Usability.gov 14:3 W3C  ","2","1",="293 ","Omitting img width or height attributes makes the page layout jump about as images load.","","This makes the page very hard to read or click while it's loading. Fix by adding width and height attributes to the img tag matching the image dimensions. In responsive layouts, specifying width and height prevents layout jumping because the browser can pre-calculate the final image size when CSS like this is used: img { max-width: 100%; height: auto }","https://intdimensions.nhlbi.nih.gov/modules/categorize/coding","","https://guidelines.usability.gov/guidelines/152 https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
"Usability","Usability.gov 14:3 W3C  ","2","1",="220 ","Omitting img width or height attributes makes the page layout jump about as images load.","","This makes the page very hard to read or click while it's loading. Fix by adding width and height attributes to the img tag matching the image dimensions. In responsive layouts, specifying width and height prevents layout jumping because the browser can pre-calculate the final image size when CSS like this is used: img { max-width: 100%; height: auto }","https://intdimensions.nhlbi.nih.gov/about","","https://guidelines.usability.gov/guidelines/152 https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
"Usability","Usability.gov 14:3 W3C  ","2","1",="220 ","Omitting img width or height attributes makes the page layout jump about as images load.","","This makes the page very hard to read or click while it's loading. Fix by adding width and height attributes to the img tag matching the image dimensions. In responsive layouts, specifying width and height prevents layout jumping because the browser can pre-calculate the final image size when CSS like this is used: img { max-width: 100%; height: auto }","https://intdimensions.nhlbi.nih.gov/account/settings/general","","https://guidelines.usability.gov/guidelines/152 https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
"Usability","Usability.gov 14:3 W3C  ","2","1",="220 ","Omitting img width or height attributes makes the page layout jump about as images load.","","This makes the page very hard to read or click while it's loading. Fix by adding width and height attributes to the img tag matching the image dimensions. In responsive layouts, specifying width and height prevents layout jumping because the browser can pre-calculate the final image size when CSS like this is used: img { max-width: 100%; height: auto }","https://intdimensions.nhlbi.nih.gov/exports","","https://guidelines.usability.gov/guidelines/152 https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
